title_id,title,platform,year_of_release,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count,developer,rating
2639,Top Spin 3,PlayStation3,2008.0,Action,Take-Two Interactive,0.08,0.36,0.0,0.12,0.57,75.0,36.0,7.5,20.0,Pam Development,E
2640,Top Spin 4,PlayStation3,2011.0,Sports,Take-Two Interactive,0.17,0.39,0.0,0.13,0.69,82.0,37.0,7.7,55.0,2K Czech,E
2641,Torchlight,PC,2009.0,Role-Playing,JoWood Productions,0.0,0.06,0.0,0.01,0.07,83.0,57.0,8.0,794.0,Runic Games,T
2642,Tornado Outbreak,PlayStation3,2009.0,Action,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09,69.0,15.0,7.6,8.0,Loose Cannon Studios,E10+
2643,Toro to Morimori,PlayStation3,2009.0,Misc,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01,,,,,,
2644,Total War Attila: Tyrants & Kings,PC,2016.0,Strategy,Koch Media,0.0,0.01,0.0,0.0,0.01,,,,,,
2645,Total War: Attila,PC,2015.0,Strategy,Sega,0.09,0.13,0.0,0.02,0.24,80.0,66.0,7.3,520.0,Creative Assembly,T
2646,Total War: Rome II,PC,2013.0,Strategy,Sega,0.12,0.53,0.0,0.07,0.72,76.0,71.0,4.2,3742.0,Creative Assembly,T
2647,Total War: WARHAMMER,PC,2016.0,Strategy,Sega,0.0,0.12,0.0,0.01,0.13,86.0,77.0,7.3,556.0,Creative Assembly,T
2648,Totally Spies! Totally Party,PC,2008.0,Misc,Ubisoft,0.0,0.02,0.0,0.0,0.03,,,,,,
2649,Touch Shot! Love Application,PlayStation3,2012.0,Adventure,Compile Heart,0.0,0.0,0.03,0.0,0.03,,,,,,
2650,Touhou Genso Rondo: Bullet Ballet,PlayStation4,2016.0,Shooter,Nippon Ichi Software,0.02,0.0,0.0,0.0,0.02,55.0,19.0,4.7,34.0,"Mediascape, CUBETYPE",E10+
2651,Toukiden 2,PlayStation3,2016.0,Action,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,,,,,,
2652,Toukiden 2,PlayStation4,2016.0,Action,Tecmo Koei,0.0,0.0,0.08,0.0,0.08,,,,,Koei Tecmo Games,
2653,Toukiden Kiwami,PlayStation4,2015.0,Action,Tecmo Koei,0.05,0.07,0.02,0.02,0.17,74.0,35.0,7.6,74.0,Koei Tecmo Games,T
2654,Tour de France 2014,PlayStation3,2014.0,Sports,Focus Home Interactive,0.0,0.01,0.0,0.0,0.01,,,,,Cyanide,E
2655,Tour de France 2014,PlayStation4,2014.0,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03,53.0,9.0,5.1,22.0,Cyanide,E
2656,Toy Soldiers: War Chest,PlayStation4,2015.0,Action,Ubisoft,0.06,0.0,0.0,0.01,0.07,62.0,19.0,7.7,61.0,Krome Studios,
2657,Toy Soldiers: War Chest,XboxOne,2015.0,Action,Ubisoft,0.05,0.0,0.0,0.01,0.06,60.0,14.0,8.4,50.0,Krome Studios,
2658,Toy Story 3: The Video Game,PlayStation3,2010.0,Action,Disney Interactive Studios,0.51,0.4,0.0,0.16,1.08,,,,,,
2659,TrackMania Turbo,PC,2016.0,Action,Ubisoft,0.0,0.01,0.0,0.0,0.01,79.0,13.0,6.8,42.0,Nadeo,E
2660,TrackMania Turbo,PlayStation4,2016.0,Action,Ubisoft,0.03,0.26,0.0,0.05,0.35,81.0,52.0,7.9,110.0,Nadeo,E
2661,TrackMania Turbo,XboxOne,2016.0,Action,Ubisoft,0.02,0.04,0.0,0.0,0.06,76.0,12.0,7.7,27.0,Nadeo,E
2662,Train Simulator 2016,PC,2015.0,Simulation,Unknown,0.0,0.04,0.0,0.0,0.04,,,4.0,8.0,Dovetail Games,E
2663,Transformer: Rise of the Dark Spark,PlayStation3,2014.0,Action,Activision,0.04,0.04,0.01,0.02,0.11,,,,,,
2664,Transformer: Rise of the Dark Spark,PlayStation4,2014.0,Action,Activision,0.07,0.1,0.01,0.03,0.21,,,,,,
2665,Transformer: Rise of the Dark Spark,XboxOne,2014.0,Action,Activision,0.07,0.03,0.0,0.01,0.11,,,,,,
2666,Transformers: Dark of the Moon,PlayStation3,2011.0,Action,Activision,0.11,0.18,0.0,0.06,0.34,57.0,41.0,5.6,27.0,High Moon Studios,T
2667,Transformers: Devastation,PC,2015.0,Action,Activision,0.0,0.03,0.0,0.0,0.03,74.0,9.0,7.6,56.0,PlatinumGames,T
2668,Transformers: Devastation,PlayStation3,2015.0,Action,Activision,0.03,0.04,0.0,0.01,0.08,,,7.1,17.0,PlatinumGames,T
2669,Transformers: Devastation,PlayStation4,2015.0,Action,Activision,0.1,0.09,0.0,0.04,0.23,77.0,50.0,7.5,160.0,PlatinumGames,T
2670,Transformers: Devastation,XboxOne,2015.0,Action,Activision,0.09,0.04,0.0,0.01,0.14,75.0,25.0,7.9,55.0,PlatinumGames,T
2671,Transformers: Fall of Cybertron,PC,2012.0,Action,Activision,0.01,0.0,0.0,0.0,0.01,78.0,13.0,7.9,121.0,"High Moon Studios, Mercenary Technologies",T
2672,Transformers: Fall of Cybertron,PlayStation3,2012.0,Action,Activision,0.19,0.14,0.0,0.06,0.39,77.0,32.0,8.2,87.0,High Moon Studios,T
2673,"Transformers: Revenge of the Fallen (XBox 360, PlayStation3, & PC Versions)",PC,2009.0,Shooter,Activision,0.02,0.0,0.0,0.0,0.02,,,,,,
2674,"Transformers: Revenge of the Fallen (XBox 360, PlayStation3, & PC Versions)",PlayStation3,2009.0,Shooter,Activision,0.28,0.3,0.0,0.12,0.69,,,,,,
2675,"Transformers: The Game (XBox 360, PS2, PlayStation3, Wii & PC Versions)",PlayStation3,2007.0,Action,Activision,0.32,0.03,0.01,0.04,0.4,,,,,,
2676,"Transformers: War for Cybertron (XBox 360, PlayStation3, & PC Versions)",PC,2010.0,Shooter,Activision,0.01,0.0,0.0,0.0,0.01,,,,,,
2677,"Transformers: War for Cybertron (XBox 360, PlayStation3, & PC Versions)",PlayStation3,2010.0,Shooter,Activision,0.24,0.18,0.0,0.08,0.5,,,,,,
2678,Transport Fever,PC,2016.0,Simulation,Astragon,0.0,0.03,0.0,0.0,0.04,70.0,11.0,7.0,28.0,Urban Games,
2679,Trapped Dead,PC,2011.0,Strategy,Iceberg Interactive,0.0,0.02,0.0,0.0,0.02,50.0,14.0,4.7,57.0,"Headup Games, Crenetic Studios",
2680,Trials Fusion,PC,2014.0,Racing,Ubisoft,0.0,0.03,0.0,0.0,0.03,80.0,12.0,6.8,97.0,RedLynx,E10+
2681,Trials Fusion,PlayStation4,2014.0,Racing,Ubisoft,0.13,0.22,0.01,0.07,0.42,79.0,51.0,7.2,244.0,RedLynx,E10+
2682,Trials Fusion,XboxOne,2014.0,Racing,Ubisoft,0.12,0.1,0.0,0.02,0.24,80.0,28.0,7.1,158.0,RedLynx,E10+
2683,Trine,PC,2009.0,Action,Nobilis,0.0,0.01,0.0,0.0,0.01,80.0,50.0,8.2,488.0,"Frozenbyte, Inc.",E10+
2684,Trine 2,PC,2011.0,Platform,Focus Home Interactive,0.0,0.03,0.0,0.01,0.04,84.0,55.0,8.4,667.0,"Frozenbyte, Inc.",E10+
2685,Trinity Universe,PlayStation3,2009.0,Role-Playing,Nippon Ichi Software,0.07,0.05,0.03,0.02,0.18,62.0,25.0,7.2,28.0,"Gust, Idea Factory",T
2686,TRINITY: Souls of Zill O'll,PlayStation3,2010.0,Role-Playing,Ubisoft Annecy,0.06,0.03,0.03,0.01,0.14,55.0,34.0,6.2,33.0,Omega Force,T
2687,Trivial Pursuit,PlayStation3,2009.0,Misc,Electronic Arts,0.12,0.11,0.0,0.05,0.28,66.0,13.0,7.1,7.0,EA Bright Light,E
2688,TRON: Evolution,PC,2010.0,Action,Disney Interactive Studios,0.06,0.0,0.0,0.0,0.07,57.0,11.0,6.0,25.0,Propaganda Games,T
2689,TRON: Evolution,PlayStation3,2010.0,Action,Disney Interactive Studios,0.27,0.09,0.0,0.05,0.42,58.0,47.0,6.2,28.0,Propaganda Games,T
2690,Tropico 3,PC,2009.0,Strategy,Kalypso Media,0.0,0.04,0.0,0.01,0.04,79.0,48.0,8.1,184.0,Haemimont,T
2691,Tropico 3: Gold Edition,PC,2010.0,Strategy,Kalypso Media,0.0,0.01,0.0,0.0,0.01,,,,,Haemimont,T
2692,Tropico 4,PC,2011.0,Strategy,Kalypso Media,0.1,0.13,0.0,0.04,0.27,78.0,46.0,7.7,359.0,Haemimont,T
2693,Tropico 4: Modern Times,PC,2012.0,Strategy,Kalypso Media,0.0,0.02,0.0,0.0,0.02,78.0,11.0,8.0,58.0,Haemimont,T
2694,Tropico 5,PC,2014.0,Simulation,Kalypso Media,0.02,0.09,0.0,0.01,0.12,75.0,51.0,7.0,351.0,Haemimont,T
2695,Tropico 5,PlayStation4,2015.0,Simulation,Kalypso Media,0.06,0.16,0.06,0.04,0.31,76.0,17.0,7.1,110.0,Haemimont,T
2696,Tropico Reloaded,PC,2009.0,Strategy,Kalypso Media,0.0,0.02,0.0,0.0,0.02,,,,,Kalypso,T
2697,Truth or Lies,PlayStation3,2010.0,Misc,THQ,0.06,0.02,0.0,0.01,0.09,,,,,THQ,T
2698,Tsukigime Ranko's Longest Day,PlayStation3,2014.0,Action,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01,,,,,,
2699,Turbo: Super Stunt Squad,PlayStation3,2013.0,Sports,D3Publisher,0.0,0.01,0.0,0.0,0.02,38.0,5.0,,,Monkey Bar Games,E
2700,Turning Point: Fall of Liberty,PlayStation3,2008.0,Shooter,Codemasters,0.21,0.01,0.0,0.02,0.24,42.0,28.0,5.5,33.0,Spark Unlimited,T
2701,Turok,PC,2008.0,Action,Touchstone,0.0,0.01,0.0,0.0,0.01,65.0,16.0,6.5,55.0,Propaganda Games,M
2702,Turok,PlayStation3,2008.0,Action,Touchstone,0.35,0.21,0.01,0.1,0.67,67.0,38.0,6.0,39.0,Propaganda Games,M
2703,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,PlayStation3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
2704,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,PlayStation3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
2705,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,PlayStation3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
2706,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,PlayStation3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
2707,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,PlayStation3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
2708,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,PlayStation3,2015.0,Adventure,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
2709,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,PlayStation3,2015.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
2710,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PlayStation3,2016.0,Misc,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,,,,,,
2711,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,PlayStation3,2016.0,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,
2712,TV Superstars,PlayStation3,2010.0,Misc,Sony Computer Entertainment,0.07,0.12,0.0,0.05,0.25,56.0,17.0,4.9,8.0,SCE Studio Cambridge,E
2713,Twisted Metal (2012),PlayStation3,2012.0,Action,Sony Computer Entertainment,0.67,0.07,0.0,0.08,0.81,,,,,,
2714,Two Worlds II,PC,2011.0,Role-Playing,Unknown,0.09,0.09,0.0,0.02,0.2,76.0,31.0,6.5,315.0,Reality Pump,M
2715,Two Worlds II,PlayStation3,2011.0,Role-Playing,Unknown,0.26,0.1,0.06,0.05,0.46,70.0,28.0,7.0,65.0,Reality Pump,M
2716,Tycoon City: New York,PC,2006.0,Strategy,Atari,0.0,0.02,0.0,0.0,0.02,67.0,30.0,8.3,4.0,Deep Red,T
2717,UEFA Euro 2008 Austria-Switzerland,PlayStation3,2008.0,Sports,Electronic Arts,0.08,0.26,0.0,0.06,0.41,,,,,,
2718,UEFA Euro 2016,PlayStation3,2016.0,Sports,Konami Digital Entertainment,0.0,0.04,0.03,0.01,0.08,,,,,,
2719,UEFA Euro 2016,PlayStation4,2016.0,Sports,Konami Digital Entertainment,0.0,0.22,0.04,0.04,0.29,72.0,7.0,6.6,8.0,Konami,E
2720,UFC 2009 Undisputed,PlayStation3,2009.0,Fighting,THQ,1.07,0.44,0.01,0.24,1.76,84.0,58.0,8.1,47.0,THQ,T
2721,UFC Personal Trainer: The Ultimate Fitness System,PlayStation3,2011.0,Sports,THQ,0.08,0.08,0.0,0.03,0.19,65.0,8.0,2.4,5.0,THQ,E
2722,UFC Undisputed 2010,PlayStation3,2010.0,Fighting,THQ,0.8,0.4,0.02,0.18,1.41,85.0,54.0,7.2,48.0,Yuke's,T
2723,UFC Undisputed 3,PlayStation3,2012.0,Action,THQ,0.55,0.32,0.03,0.13,1.03,86.0,30.0,7.4,92.0,Yuke's,T
2724,UFO: Trilogy,PC,2007.0,Strategy,Unknown,0.0,0.02,0.0,0.0,0.02,,,,,,
2725,UK Truck Simulator,PC,2010.0,Simulation,,0.0,0.03,0.0,0.0,0.03,,,,,,
2726,Ukiyo no Shishi,PlayStation3,2015.0,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,,,,,,
2727,Ultimate Marvel vs. Capcom 3,PlayStation3,2011.0,Fighting,Capcom,0.0,0.04,0.04,0.01,0.09,80.0,36.0,6.2,114.0,Capcom,T
2728,Ultra Street Fighter IV,PlayStation4,2015.0,Fighting,Capcom,0.0,0.08,0.0,0.01,0.1,71.0,28.0,5.9,94.0,Other Ocean Interactive,T
2729,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,PlayStation3,,Adventure,,0.0,0.0,0.02,0.0,0.02,,,,,,
2730,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,PlayStation3,2010.0,Adventure,Alchemist,0.0,0.0,0.02,0.0,0.02,,,,,,
2731,Uncharted 2: Among Thieves,PlayStation3,2009.0,Action,Sony Computer Entertainment,3.27,2.2,0.21,0.98,6.66,96.0,105.0,8.8,5187.0,Naughty Dog,T
2732,Uncharted 3: Drake's Deception,PlayStation3,2011.0,Action,Sony Computer Entertainment,2.77,2.75,0.19,1.03,6.74,92.0,97.0,8.3,3712.0,Naughty Dog,T
2733,Uncharted 4: A Thief's End,PlayStation4,2016.0,Shooter,Sony Computer Entertainment,1.85,2.5,0.19,0.85,5.38,93.0,113.0,7.9,7064.0,Naughty Dog,T
2734,Uncharted: Drake's Fortune,PlayStation3,2007.0,Action,Sony Computer Entertainment,2.31,1.72,0.12,0.77,4.92,88.0,66.0,8.1,2306.0,"Naughty Dog, SCE/WWS",T
2735,Uncharted: The Nathan Drake Collection,PlayStation4,2015.0,Action,Sony Computer Entertainment,2.07,1.71,0.08,0.76,4.62,86.0,78.0,8.1,1264.0,Bluepoint Games,T
2736,Under Night In-Birth,PlayStation3,2014.0,Fighting,Nippon Ichi Software,0.06,0.01,0.04,0.02,0.13,,,,,,
2737,Unreal Anthology,PC,2006.0,Shooter,Midway Games,0.0,0.02,0.0,0.0,0.02,,,8.8,5.0,Various,M
2738,Unreal Tournament 2003,PC,2002.0,Shooter,Atari,0.0,0.01,0.0,0.0,0.01,86.0,27.0,8.2,98.0,Digital Extremes,M
2739,Unreal Tournament 2004,PC,2004.0,Shooter,Atari,0.0,0.01,0.0,0.0,0.02,93.0,48.0,8.9,537.0,Epic Games,M
2740,Unreal Tournament III,PC,2007.0,Shooter,Midway Games,0.0,0.05,0.0,0.01,0.06,83.0,41.0,8.0,523.0,Epic Games,M
2741,Unreal Tournament III,PlayStation3,2007.0,Shooter,Midway Games,0.33,0.23,0.0,0.1,0.67,86.0,42.0,7.7,127.0,Epic Games,M
2742,Until Dawn,PlayStation4,2015.0,Adventure,Sony Computer Entertainment Europe,0.45,0.9,0.05,0.26,1.66,79.0,103.0,8.2,2161.0,SuperMassive Games,M
2743,Until Dawn: Rush of Blood,PlayStation4,2016.0,Adventure,Sony Computer Entertainment,0.18,0.15,0.0,0.07,0.39,72.0,49.0,8.0,68.0,SuperMassive Games,M
2744,Untold Legends: Dark Kingdom,PlayStation3,2006.0,Role-Playing,Electronic Arts,0.14,0.02,0.02,0.02,0.2,58.0,40.0,7.2,36.0,Sony Online Entertainment,T
2745,Up,PlayStation3,2009.0,Action,THQ,0.15,0.06,0.0,0.03,0.25,65.0,5.0,6.5,4.0,Heavy Iron Studios,E10+
2746,Uru: Ages Beyond Myst,PC,2003.0,Adventure,Ubisoft,0.0,0.02,0.0,0.0,0.02,79.0,22.0,7.6,29.0,Cyan Worlds,E
2747,Utawarerumono: Futari no Hakuoro,PlayStation3,2016.0,Misc,Aqua Plus,0.0,0.0,0.02,0.0,0.02,,,,,,
2748,Utawarerumono: Futari no Hakuoro,PlayStation4,2016.0,Misc,Aqua Plus,0.0,0.0,0.05,0.0,0.05,,,,,,
2749,Utawarerumono: Itsuwari no Kamen,PlayStation3,2015.0,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05,,,,,,
2750,Utawarerumono: Itsuwari no Kamen,PlayStation4,2015.0,Adventure,Aqua Plus,0.0,0.0,0.06,0.0,0.06,,,,,,
2751,Valentino Rossi: The Game,PC,2016.0,Racing,Namco Bandai Games,0.0,0.01,0.0,0.0,0.01,72.0,4.0,6.2,14.0,"Milestone, Milestone S.r.l",E
2752,Valentino Rossi: The Game,PlayStation4,2016.0,Racing,Namco Bandai Games,0.01,0.05,0.0,0.01,0.08,75.0,19.0,8.0,50.0,"Milestone, Milestone S.r.l",E
2753,Valentino Rossi: The Game,XboxOne,2016.0,Racing,Namco Bandai Games,0.01,0.02,0.0,0.0,0.03,74.0,5.0,8.1,7.0,Milestone S.r.l,E
2754,Valkyria Chronicles,PlayStation3,2008.0,Role-Playing,Sega,0.71,0.19,0.24,0.13,1.27,86.0,60.0,8.6,433.0,Sega,T
2755,Valkyria Chronicles,PlayStation4,2016.0,Role-Playing,Sega,0.07,0.05,0.05,0.03,0.2,,,,,,
2756,Vampire Rain: Altered Species,PlayStation3,2008.0,Action,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,30.0,15.0,3.5,36.0,Artoon,M
2757,Vancouver 2010 - The Official Video Game of the Olympic Winter Games,PlayStation3,2010.0,Sports,Sega,0.09,0.19,0.0,0.07,0.34,,,,,,
2758,Vanquish,PlayStation3,2010.0,Shooter,Sega,0.21,0.21,0.11,0.08,0.61,84.0,61.0,8.1,304.0,PlatinumGames,M
2759,Venetica,PC,2009.0,Role-Playing,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,61.0,17.0,6.8,51.0,Deck 13,T
2760,Venetica,PlayStation3,2010.0,Role-Playing,DTP Entertainment,0.07,0.03,0.0,0.01,0.12,47.0,14.0,6.5,6.0,Deck 13,T
2761,Vietcong,PC,2003.0,Shooter,Gathering of Developers,0.0,0.02,0.0,0.0,0.02,74.0,22.0,8.7,76.0,Pterodon,T
2762,Viking: Battle for Asgard,PlayStation3,2008.0,Action,Sega,0.14,0.17,0.0,0.07,0.38,65.0,38.0,7.4,32.0,Creative Assembly,M
2763,Vin Diesel: Wheelman,PlayStation3,2009.0,Racing,Ubisoft,0.12,0.14,0.0,0.05,0.32,,,,,,
2764,Virtua Fighter 5,PlayStation3,2007.0,Fighting,Sega,0.29,0.51,0.08,0.2,1.08,85.0,47.0,7.4,67.0,Sega AM2,T
2765,Virtua Tennis 2009,PlayStation3,2009.0,Sports,Sega,0.09,0.22,0.0,0.06,0.38,70.0,34.0,6.3,21.0,Sumo Digital,E
2766,Virtua Tennis 3,PC,2007.0,Sports,Sega,0.0,0.01,0.0,0.0,0.01,,,7.4,17.0,Sumo Digital,E
2767,Virtua Tennis 3,PlayStation3,2007.0,Sports,Sega,0.23,0.58,0.03,0.21,1.05,80.0,35.0,7.9,32.0,Sega AM3,E
2768,Virtua Tennis 4,PC,2011.0,Sports,Sega,0.0,0.03,0.0,0.01,0.04,66.0,5.0,7.3,43.0,Sega,E
2769,Virtua Tennis 4,PlayStation3,2011.0,Sports,Sega,0.09,0.24,0.03,0.08,0.44,69.0,49.0,6.6,28.0,Sega,E
2770,Viva Pinata,PC,2007.0,Simulation,Microsoft Game Studios,0.0,0.02,0.0,0.0,0.02,78.0,20.0,7.8,20.0,"Climax Group, Climax Studios",E
2771,Voodoo Chronicles: First Sign,PC,2011.0,Adventure,ValuSoft,0.02,0.0,0.0,0.0,0.02,,,,,,
2772,Wall-E,PC,2008.0,Platform,THQ,0.0,0.01,0.0,0.0,0.02,58.0,6.0,6.8,17.0,Heavy Iron Studios,E
2773,Wall-E,PlayStation3,2008.0,Platform,THQ,0.12,0.21,0.0,0.08,0.4,51.0,24.0,5.0,7.0,Heavy Iron Studios,E
2774,Wangan Midnight,PlayStation3,2007.0,Racing,Genki,0.0,0.0,0.03,0.0,0.03,,,,,,
2775,Wanted: Weapons of Fate,PlayStation3,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.14,0.1,0.01,0.04,0.29,61.0,56.0,7.1,25.0,GRIN,M
2776,War for the Overworld,PC,2015.0,Strategy,Unknown,0.0,0.01,0.0,0.0,0.01,65.0,14.0,7.7,90.0,Subterranean Games,
2777,War Leaders: Clash of Nations,PC,2009.0,Strategy,CDV Software Entertainment,0.0,0.02,0.0,0.0,0.02,,,6.4,8.0,Enigma Software Productions,T
2778,Warcraft II: Tides of Darkness,PC,1995.0,Strategy,Activision,1.7,2.27,0.0,0.23,4.21,,,,,,
2779,Warcraft III: Reign of Chaos,PC,2002.0,Strategy,Vivendi Games,0.03,0.09,0.0,0.02,0.13,92.0,40.0,9.1,1023.0,Blizzard Entertainment,T
2780,Warcraft III: The Frozen Throne,PC,2003.0,Strategy,Activision,0.58,0.87,0.0,0.09,1.54,88.0,23.0,9.0,713.0,Blizzard Entertainment,T
2781,Warcraft: Orcs & Humans,PC,1994.0,Strategy,Activision,0.89,1.08,0.0,0.11,2.08,,,,,,
2782,"Warhammer 40,000: Dawn of War",PC,2004.0,Strategy,THQ,0.01,0.03,0.0,0.01,0.05,86.0,51.0,8.8,295.0,Relic,M
2783,"Warhammer 40,000: Dawn of War II",PC,2009.0,Strategy,THQ,0.0,0.45,0.0,0.02,0.47,85.0,67.0,8.1,1502.0,Relic,M
2784,"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,2010.0,Strategy,THQ,0.08,0.01,0.0,0.01,0.1,,,,,,
2785,"Warhammer 40,000: Dawn of War II - Retribution",PC,2011.0,Strategy,THQ,0.0,0.06,0.0,0.02,0.08,80.0,52.0,7.8,235.0,Relic,M
2786,"Warhammer 40,000: Dawn of War: Soulstorm",PC,2008.0,Strategy,THQ,0.0,0.02,0.0,0.0,0.02,,,,,,
2787,"Warhammer 40,000: Space Marine",PC,2011.0,Shooter,THQ,0.09,0.09,0.0,0.03,0.2,74.0,34.0,7.4,596.0,Relic,M
2788,"Warhammer 40,000: Space Marine",PlayStation3,2011.0,Shooter,THQ,0.13,0.23,0.0,0.08,0.44,70.0,46.0,7.4,162.0,Relic,M
2789,Warhammer Online: Age of Reckoning,PC,2008.0,Role-Playing,GOA,0.0,0.02,0.0,0.0,0.02,86.0,54.0,7.9,374.0,EA Mythic,T
2790,Warhammer: Mark of Chaos,PC,2006.0,Strategy,Deep Silver,0.0,0.02,0.0,0.0,0.03,73.0,32.0,7.4,57.0,Black Hole Games,M
2791,Warhammer: The End Times - Vermintide,PlayStation4,2016.0,Action,Games Workshop,0.01,0.02,0.0,0.01,0.04,,,,,,
2792,Warhawk,PlayStation3,2007.0,Simulation,Sony Computer Entertainment,0.49,0.39,0.0,0.17,1.06,84.0,50.0,8.4,183.0,Incognito Inc.,T
2793,Warriors Orochi 3,PlayStation3,2011.0,Action,Ubisoft Annecy,0.0,0.04,0.57,0.01,0.62,70.0,17.0,7.9,35.0,Omega Force,T
2794,Warriors Orochi 3,PlayStation4,2014.0,Action,Tecmo Koei,0.04,0.05,0.04,0.02,0.15,,,,,,
2795,Warriors Orochi 3,XboxOne,2014.0,Action,Tecmo Koei,0.01,0.03,0.0,0.0,0.04,,,,,,
2796,Warriors: Legends of Troy,PlayStation3,2011.0,Action,Tecmo Koei,0.06,0.04,0.07,0.02,0.19,44.0,22.0,7.0,24.0,Tecmo Koei Canada,M
2797,Wasteland 2,PC,2015.0,Role-Playing,inXile Entertainment,0.03,0.06,0.0,0.01,0.1,81.0,65.0,7.3,1170.0,InXile Entertainment,M
2798,Wasteland 2,PlayStation4,2015.0,Role-Playing,Deep Silver,0.08,0.0,0.02,0.02,0.11,,,,,,
2799,Wasteland 2,XboxOne,2015.0,Role-Playing,Deep Silver,0.04,0.01,0.0,0.01,0.05,77.0,13.0,7.1,56.0,InXile Entertainment,M
2800,Watch Dogs,PC,2014.0,Action,Ubisoft,0.15,0.26,0.0,0.03,0.45,77.0,18.0,4.7,3288.0,Ubisoft Montreal,M
2801,Watch Dogs,PlayStation3,2014.0,Action,Ubisoft,0.56,0.81,0.1,0.27,1.74,,,5.1,383.0,Ubisoft Montreal,M
2802,Watch Dogs,PlayStation4,2014.0,Action,Ubisoft,1.4,1.9,0.11,0.64,4.05,80.0,80.0,6.3,2996.0,Ubisoft Montreal,M
2803,Watch Dogs,XboxOne,2014.0,Action,Ubisoft,0.9,0.53,0.0,0.14,1.57,78.0,15.0,5.8,712.0,Ubisoft Montreal,M
2804,Watch Dogs 2,PlayStation4,2016.0,Action,Ubisoft,0.37,0.58,0.0,0.18,1.13,83.0,88.0,7.8,621.0,Ubisoft Montreal,M
2805,Watch Dogs 2,XboxOne,2016.0,Action,Ubisoft,0.17,0.16,0.0,0.03,0.36,83.0,9.0,7.7,131.0,Ubisoft Montreal,M
2806,Watchmen: The End is Nigh - The Complete Experience,PlayStation3,2009.0,Action,Warner Bros. Interactive Entertainment,0.08,0.06,0.0,0.02,0.16,,,,,,
2807,Way of the Samurai 3,PlayStation3,2008.0,Action,Gamebridge,0.18,0.08,0.22,0.04,0.52,58.0,18.0,7.9,22.0,Acquire,M
2808,Way of the Samurai 4,PlayStation3,2011.0,Action,Nippon Ichi Software,0.0,0.03,0.16,0.01,0.19,58.0,25.0,6.5,15.0,Acquire,M
2809,Wet,PlayStation3,2009.0,Shooter,Bethesda Softworks,0.22,0.27,0.01,0.11,0.61,70.0,61.0,6.4,55.0,Artificial Mind and Movement,M
2810,Where the Wild Things Are,PlayStation3,2009.0,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0.0,0.01,0.11,53.0,8.0,4.8,4.0,Griptonite Games,E10+
2811,White Album 2: Shiawase no Mukougawa,PlayStation3,2012.0,Adventure,Aqua Plus,0.0,0.0,0.04,0.0,0.04,,,,,,
2812,White Album: Tsuzurareru Fuyu no Omoide,PlayStation3,2010.0,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05,,,,,,
2813,White Knight Chronicles II,PlayStation3,2010.0,Role-Playing,Sony Computer Entertainment,0.23,0.09,0.27,0.04,0.63,60.0,45.0,7.1,64.0,Level 5,T
2814,White Knight Chronicles: International Edition,PlayStation3,2008.0,Role-Playing,Sony Computer Entertainment,0.33,0.16,0.36,0.08,0.93,64.0,77.0,7.5,213.0,Level 5,T
