title_id,title,platform,release_date,score,user_score,developer,genre,critics,users,franchise
5554,Spyro Reignited Trilogy,Switch,9/3/2019,79,8.3,ToysforBob,"Miscellaneous,Compilation",30,106,Spyro Reignite
5555,Squishies,PlayStation4,20-Nov-18,71,6.7,BrainseedFactory,"Action,Platformer,3D",9,6,
5556,SSX,PlayStation3,2/28/2012,81,6.8,EACanada,"Sports,Alternative,Individual,Snowboarding,Snowboarding,Ski / Snowboard",38,131,SSX
5557,Stacking,PlayStation3,2/8/2011,83,7.7,DoubleFineProductions,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",44,56,Stacking
5558,Stacking,PC,3/6/2012,80,7.6,DoubleFineProductions,"Miscellaneous,Puzzle,Action,Puzzle,Action",9,103,Stacking
5559,Star Conflict,PC,2/27/2013,75,6.9,StarGemInc.,"Action,Role-Playing,General,General,Massively Multiplayer",9,170,Star Conflict
5560,Star Control: Origins,PC,9/20/2018,75,5.8,Stardock,"Strategy,General",16,109,Star Control: 
5561,Star Hammer: The Vanguard Prophecy,PC,4-Jun-15,69,6.1,BlackLabGames,"Strategy,Turn-Based,Real-Time,Tactics",14,12,
5562,Star Ocean 4: The Last Hope - 4K & Full HD Remaster,PlayStation4,28-Nov-17,72,7.0,"SquareEnix,Tri-Ace","Role-Playing,Action RPG",22,34,
5563,Star Ocean 4: The Last Hope - 4K & Full HD Remaster,PlayStation4,28-Nov-17,72,7.0,"SquareEnix,Tri-Ace","Role-Playing,Action RPG",22,34,
5564,Star Ocean: First Departure R,PlayStation4,5-Dec-19,73,6.4,"SquareEnix,Tri-Ace","Role-Playing,Action RPG",26,20,
5565,Star Ocean: The Last Hope International,PlayStation3,8-Feb-10,74,7.9,"SquareEnix,Tri-Ace","Role-Playing,Console-style RPG,Action RPG,Console-style RPG,Japanese-Style",45,142,
5566,Star Renegades,PC,9/8/2020,76,5.7,"MassiveDamage,Inc.","Strategy,Turn-Based,Tactics",33,19,Star Renegades
5567,Star Renegades,PC,9/8/2020,76,5.7,"MassiveDamage,Inc.","Strategy,Turn-Based,Tactics",33,19,Star Renegades
5568,Star Trek Bridge Commander,PC,2/27/2002,82,7.5,TotallyGames,"Simulation,Sci-Fi,Space,Large Spaceship,Civilian",24,41,Star Trek
5569,Star Trek Online,PC,2-Feb-10,66,6.2,CrypticStudios,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",34,725,Star Trek
5570,Star Trek Starfleet Command: Orion Pirates,PC,7/1/2001,78,7.6,Taldren,"Strategy,Real-Time,General,Tactics",9,9,Star Trek
5571,Star Trek: Armada II,PC,12-Nov-01,65,7.6,MadDocSoftware,"Strategy,General,General",13,28,Star Trek
5572,Star Trek: Bridge Crew,PC,5/30/2017,78,7.6,"Ubisoft,RedStormEntertainment","Action Adventure,General",12,25,Star Trek
5573,Star Trek: Bridge Crew,PlayStation4,5/30/2017,75,7.0,"Ubisoft,RedStormEntertainment","Action Adventure,General",42,63,Star Trek
5574,Star Trek: Deep Space Nine: The Fallen,PC,11/15/2000,81,7.7,DoubleHelixGames,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Arcade",23,19,Star Trek
5575,Star Trek: Elite Force II,PC,6/25/2003,78,7.5,RitualEntertainment,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",28,38,Star Trek
5576,Star Trek: Klingon Academy,PC,21-Jun-00,74,7.2,14DegreesEast,"Simulation,Sci-Fi,Space,Large Spaceship,Large Spaceship,Civilian",14,14,Star Trek
5577,Star Trek: Starfleet Command III,PC,11/6/2002,78,7.3,Taldren,"Simulation,Sci-Fi,Space,Large Spaceship,Large Spaceship,Civilian",18,15,Star Trek
5578,Star Trek: Voyager Elite Force,PC,9/20/2000,86,7.8,RavenSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",25,67,Star Trek
5579,Star Wars Battlefront,XboxOne,11/17/2015,75,4.5,EADICE,"General,General,Action,Shooter,First-Person,Tactical",40,1229,Star Wars
5580,Star Wars Battlefront,PlayStation4,17-Nov-15,73,5.0,EADICE,"General,General,Action,Shooter,First-Person,Tactical",59,2566,Star Wars
5581,Star Wars Battlefront,PC,17-Nov-15,72,3.5,EADICE,"General,General,Action,Shooter,First-Person,Tactical",19,1666,Star Wars
5582,Star Wars Battlefront II,PlayStation4,14-Nov-17,68,1.5,EADICE,"Action,Shooter,First-Person,Tactical",62,8525,Star Wars
5583,Star Wars Battlefront II,XboxOne,17-Nov-17,66,1.5,EADICE,"Action,Shooter,First-Person,Tactical",34,1261,Star Wars
5584,Star Wars Battlefront II,PC,17-Nov-17,65,1.5,EADICE,"Action,Shooter,First-Person,Tactical",24,2988,Star Wars
5585,Star Wars Battlefront: Outer Rim,PlayStation4,5-Apr-16,70,5.9,EADICE,"Action,Shooter,First-Person,Tactical",7,34,Star Wars
5586,Star Wars Episode I: Racer,Switch,23-Jun-20,70,7.1,LucasArts,"Racing,Arcade,Futuristic",17,20,Star Wars
5587,Star Wars Galactic Battlegrounds,PC,11/11/2001,75,7.9,LucasArts,"Strategy,Real-Time,Sci-Fi,General",21,84,Star Wars
5588,Star Wars Galactic Battlegrounds: Clone Campaigns,PC,14-May-02,71,7.7,LucasArts,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",19,33,Star Wars
5589,Star Wars Galaxies: An Empire Divided,PC,9-Jul-03,71,5.8,SonyOnlineEntertainment,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",33,104,Star Wars
5590,Star Wars Galaxies: Episode III Rage of the Wookiees,PC,5-May-05,70,4.2,SonyOnlineEntertainment,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",10,20,Star Wars
5591,Star Wars Galaxies: Jump to Lightspeed,PC,10/26/2004,77,6.5,SonyOnlineEntertainment,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",16,24,Star Wars
5592,Star Wars Jedi Knight II: Jedi Outcast,PC,3/26/2002,89,8.7,RavenSoftware,"Action,Action Adventure,Shooter,Shooter,Linear,First-Person,Sci-Fi,Sci-Fi,Arcade",35,453,Star Wars
5593,Star Wars Jedi Knight: Dark Forces II,PC,10/9/1997,91,8.6,LucasArts,"Action,Shooter,Shooter,First-Person,Sci-Fi,Arcade",10,199,Star Wars
5594,Star Wars Jedi Knight: Jedi Academy,Switch,26-Mar-20,68,5.1,Aspyr,"Action,Shooter,First-Person,Arcade",15,8,Star Wars
5595,Star Wars Jedi Knight: Jedi Academy,PC,9/17/2003,81,8.6,RavenSoftware,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",34,436,Star Wars
5596,Star Wars Jedi: Fallen Order,XboxOne,11/15/2019,81,8.2,RespawnEntertainment,"Action,Action Adventure,General",33,648,Star Wars
5597,Star Wars Jedi: Fallen Order,PC,11/15/2019,81,7.9,RespawnEntertainment,"Action,Action Adventure,General",32,1609,Star Wars
5598,Star Wars Jedi: Fallen Order,PlayStation4,11/15/2019,79,7.7,RespawnEntertainment,"Action,Action Adventure,General",70,2950,Star Wars
5599,Star Wars Pinball,Switch,9/13/2019,86,7.2,ZenStudios,"Action,Pinball",30,35,Star Wars
5600,Star Wars Pinball: Heroes Within,PlayStation4,4/29/2014,80,5.2,ZenStudios,"Action,Miscellaneous,Parlor,Pinball",9,28,Star Wars
5601,Star Wars Pinball: The Force Awakens,PlayStation4,1/12/2016,81,4.8,ZenStudios,"Action,Pinball",9,15,Star Wars
5602,Star Wars: Battlefront (2004),PC,9/20/2004,76,8.4,PandemicStudios,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",34,160,Star Wars
5603,Star Wars: Battlefront II,PC,10/31/2005,78,8.6,EADICE,"Action,Shooter,First-Person,Tactical",24,2986,Star Wars
5604,Star Wars: Empire at War,PC,2/15/2006,79,8.3,Petroglyph,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",45,288,Star Wars
5605,Star Wars: Empire at War: Forces of Corruption,PC,10/24/2006,75,8.6,Petroglyph,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General",25,94,Star Wars
5606,Star Wars: Knights of the Old Republic,PC,11/18/2003,93,9.0,BioWare,"Role-Playing,Third-Person,Third-Person,General",33,2007,Star Wars
5607,Star Wars: Knights of the Old Republic II - The Sith Lords,PC,2/8/2005,85,8.5,ObsidianEntertainment,"Role-Playing,Third-Person,Third-Person,General",31,846,Star Wars
5608,Star Wars: Republic Commando,PC,3/1/2005,78,8.6,LucasArts,"Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade",34,373,Star Wars
5609,Star Wars: Squadrons,PC,10/1/2020,80,5.6,MotiveStudios,"Simulation,Space,Combat",45,300,Star Wars
5610,Star Wars: Squadrons,PlayStation4,10/2/2020,79,5.8,MotiveStudios,"Simulation,Space,Combat",47,220,Star Wars
5611,Star Wars: Squadrons,XboxOne,10/2/2020,78,5.0,MotiveStudios,"Simulation,Space,Combat",20,68,Star Wars
5612,Star Wars: Starfighter,PC,20-Jan-02,71,6.6,LucasArts,"Simulation,Sci-Fi,Space,Small Spaceship,Small Spaceship,Combat",16,18,Star Wars
5613,Star Wars: The Force Unleashed,PlayStation3,16-Sep-08,71,6.7,LucasArts,"Action,Action Adventure,General,General,Shooter,Linear,Third-Person,Arcade",47,285,Star Wars
5614,Star Wars: The Force Unleashed - Ultimate Sith Edition,PC,3-Nov-09,65,6.2,LucasArts,"Action,Miscellaneous,General,Compilation",17,233,Star Wars
5615,Star Wars: The Old Republic,PC,12/20/2011,85,6.0,"LucasArts,BioWare","Sci-Fi,Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi",73,2773,Star Wars
5616,Starblood Arena,PlayStation4,11-Apr-17,68,7.2,WhiteMoonDreams,"Action,General",23,45,
5617,StarBlox Inc.,Switch,18-Oct-19,71,6.8,IlluminationGames,"Puzzle,Stacking",7,6,
5618,Starbound,PC,7/22/2016,81,7.2,Chucklefish,"Fantasy,General,Fantasy,Action Adventure,Sandbox",21,437,Starbound
5619,Starcraft,PC,3/31/1998,88,9.1,BlizzardEntertainment,"Strategy,Real-Time,Sci-Fi,Sci-Fi,Command",15,1105,Starcraft
5620,Starcraft II: Heart of the Swarm,PC,3/12/2013,86,8.0,BlizzardEntertainment,"Strategy,Real-Time,Sci-Fi,Sci-Fi,Command",68,1528,Starcraft
5621,Starcraft II: Legacy of the Void,PC,11/10/2015,88,8.4,BlizzardEntertainment,"Sci-Fi,Sci-Fi,Strategy,Real-Time,General,Command",62,1059,Starcraft
5622,StarCraft II: Nova Covert Ops - Mission Pack 1,PC,29-Mar-16,73,7.3,BlizzardEntertainment,"Strategy,Real-Time,Command",14,66,Starcraft
5623,Starcraft II: Wings of Liberty,PC,7/27/2010,93,8.3,BlizzardEntertainment,"Strategy,Real-Time,Sci-Fi,Command",82,3477,Starcraft
5624,Starcraft Remastered,PC,8/14/2017,85,7.9,BlizzardEntertainment,"Strategy,Real-Time,Command",30,202,Starcraft
5625,Stardew Valley,Switch,10/5/2017,87,8.7,ConcernedApe,"Role-Playing,General",14,485,Stardew Valley
5626,Stardew Valley,PC,2/26/2016,89,8.7,"EricBarone,ConcernedApe","General,Role-Playing,General",30,1034,Stardew Valley
5627,Stardew Valley,PlayStation4,12/13/2016,86,7.9,"SickheadGames,LLC,EricBarone","Role-Playing,General",11,214,Stardew Valley
5628,Stardew Valley,XboxOne,12/14/2016,89,7.8,"SickheadGames,LLC,EricBarone","Role-Playing,General",10,113,Stardew Valley
5629,StarDrive 2,PC,9-Apr-15,70,5.4,ZeroSumGames,"Sci-Fi,Strategy,Real-Time,General",17,103,
5630,Starfleet Command Volume II: Empires at War,PC,12/13/2000,77,6.4,Taldren,"Strategy,Real-Time,General,Tactics",16,7,Starfleet Command
5631,Starhawk,PlayStation3,5/8/2012,77,7.8,LightBoxInteractive,"Action,Shooter,Shooter,Third-Person,Sci-Fi,Sci-Fi,Arcade",71,198,Starhawk
5632,StarLancer,PC,3/31/2000,78,7.6,DigitalAnvil,"Simulation,Sci-Fi,Space,Small Spaceship,Small Spaceship,Combat",18,23,StarLancer
5633,Starlink: Battle for Atlas,XboxOne,10/16/2018,78,6.6,UbisoftToronto,"Simulation,Space,Combat",14,36,Starlink: Batt
5634,Starlink: Battle for Atlas,Switch,16-Oct-18,74,7.8,UbisoftToronto,"Simulation,Space,Combat",63,212,
5635,Starlink: Battle for Atlas,PlayStation4,16-Oct-18,70,5.8,UbisoftToronto,"Simulation,Space,Combat",17,42,
5636,Starpoint Gemini 2,PC,6-Sep-13,70,8.4,LittleGreenMen,"Strategy,Real-Time,Sci-Fi,General",19,150,
5637,Starpoint Gemini 2,XboxOne,11-Dec-15,71,7.1,LittleGreenMen,"Strategy,Real-Time,General",12,20,
5638,Starpoint Gemini Warlords,PC,23-May-17,73,7.1,LittleGreenMen,"Strategy,General",11,22,
5639,Stars in Shadow,PC,1/19/2017,75,8.1,AshdarGames,"Strategy,Turn-Based,General,4X",9,21,Stars in Shado
5640,Starseed Pilgrim,PC,4/16/2013,83,6.2,Droqen,"Simulation,General,General",12,37,Starseed Pilgr
5641,Starshatter,PC,1-Jul-04,71,8.0,DestroyerStudios,"Simulation,Sci-Fi,Space,Small Spaceship,Small Spaceship,Combat",8,12,
5642,Starship Troopers: Terran Ascendancy,PC,7-Nov-00,68,7.7,BlueTongueEntertainment,"Action,Strategy,Real-Time,Shooter,First-Person,Sci-Fi,Tactics,Sci-Fi",19,54,Starship Troopers
5643,Startopia,PC,6/19/2001,86,8.6,MuckyFootProductions,"Strategy,General,General,Management,Government",14,70,Startopia
5644,Stasis,PC,8/31/2015,79,7.5,THEBROTHERHOOD,"General,Miscellaneous,General",31,122,Stasis
5645,State of Decay,PC,11/5/2013,79,6.9,UndeadLabs,"Action Adventure,Horror,Horror,Survival",9,604,State of Decay
5646,State of Decay 2,XboxOne,18-May-18,66,5.4,UndeadLabs,"Action Adventure,Open-World",70,886,
5647,State of Decay 2,PC,22-May-18,69,4.8,UndeadLabs,"Action Adventure,Open-World",30,384,
5648,State of Decay: Year One Survival Edition,XboxOne,28-Apr-15,72,6.8,UndeadLabs,"Horror,Action Adventure,Survival",47,182,
5649,State of Mind,XboxOne,15-Aug-18,73,7.3,DaedalicEntertainment,"Action Adventure,Adventure,General,3D,Third-Person",11,14,
5650,State of Mind,PC,15-Aug-18,69,7.5,DaedalicEntertainment,"Action Adventure,Adventure,General,3D,Third-Person",30,50,
5651,State of Mind,PlayStation4,15-Aug-18,67,6.0,DaedalicEntertainment,"Action Adventure,Adventure,General,3D,Third-Person",27,22,
5652,Statik,PlayStation4,4/24/2017,84,7.9,TarsierStudios,"Adventure,3D,First-Person",18,57,Statik
5653,Stealth Bastard Deluxe,PC,11/28/2012,80,7.7,CurveStudios,"Action,Platformer,Platformer,2D,2D",10,70,Stealth Bastar
5654,Stealth Inc 2: A Game of Clones,XboxOne,4/3/2015,82,6.9,CurveDigital,"Action,Platformer,2D",7,10,Stealth Inc 2:
5655,Stealth Inc 2: A Game of Clones,PlayStation4,7-Apr-15,74,7.0,CurveDigital,"Action,Platformer,2D",12,26,
5656,Stealth Inc 2: A Game of Clones,PC,4/30/2015,77,6.1,CurveDigital,"Action,Platformer,2D",9,10,Stealth Inc 2:
5657,Stealth Inc: A Clone in the Dark,PlayStation3,7/23/2013,80,7.8,CurveStudios,"Action,Platformer,Platformer,2D,2D",17,37,Stealth Inc: A
5658,SteamWorld Dig,PC,12/5/2013,76,7.3,Image&Form,"Action,Action Adventure,Platformer,General,Platformer,2D,2D",12,124,SteamWorld
5659,SteamWorld Dig,PlayStation4,3/18/2014,82,7.3,Image&Form,"Action,Action Adventure,General,Platformer,2D",18,188,SteamWorld
5660,SteamWorld Dig,XboxOne,6/5/2015,83,7.8,Image&Form,"Action,Action Adventure,General,Platformer,2D",8,19,SteamWorld
5661,SteamWorld Dig 2,Switch,9/21/2017,88,8.6,Image&Form,"Action,Action Adventure,General,Platformer,2D",38,320,SteamWorld
5662,SteamWorld Dig 2,PC,9/22/2017,85,8.3,Image&Form,"Action,Action Adventure,General,Platformer,2D",14,59,SteamWorld
5663,SteamWorld Dig: A Fistful of Dirt,Switch,2/1/2018,75,7.7,Image&Form,"Action,Action Adventure,General,Platformer,2D",11,69,SteamWorld
5664,SteamWorld Heist,PlayStation4,6/7/2016,83,7.2,Image&Form,"Strategy,Turn-Based,General",9,45,SteamWorld
5665,SteamWorld Heist,PC,6/7/2016,81,7.8,Image&Form,"Strategy,Turn-Based,General",8,72,SteamWorld
5666,SteamWorld Heist: Ultimate Edition,Switch,12/28/2017,91,8.5,Image&Form,"Strategy,Turn-Based,General",9,140,SteamWorld
5667,SteamWorld Quest: Hand of Gilgamech,Switch,4/25/2019,81,7.6,Image&Form,"Strategy,Action Adventure,Turn-Based,General,Card Battle",53,67,SteamWorld
5668,Steel Beasts,PC,9/24/2000,86,7.7,eSimGames,"Simulation,Tank,Tank,Vehicle,Combat",13,20,Steel Beasts
5669,Steel Division 2,PC,20-Jun-19,73,7.2,EugenSystems,"Strategy,Real-Time,Tactics",17,46,
5670,Steel Division: Normandy 44,PC,5/23/2017,83,7.6,EugenSystems,"Strategy,Real-Time,General,Tactics",24,62,Steel Division
5671,Steel Rats,PC,7-Nov-18,68,7.3,TateMultimedia,"Simulation,Vehicle,Combat",7,15,
5672,Steel Rats,PlayStation4,7-Nov-18,67,7.2,TateMultimedia,"Simulation,Vehicle,Combat",16,27,
5673,Steel Soldiers,PC,14-Jun-01,70,8.8,TheBitmapBrothers,"Strategy,Real-Time,Sci-Fi,Sci-Fi,General,Command",9,4,Steel Soldiers
5674,Steep,PC,2-Dec-16,72,6.8,UbisoftAnnecy,"Sports,Individual,Ski / Snowboard",16,169,
5675,Steep,XboxOne,2-Dec-16,72,6.5,UbisoftAnnecy,"Sports,Individual,Ski / Snowboard",18,66,
5676,Steep,PlayStation4,2-Dec-16,71,6.4,UbisoftAnnecy,"Sports,Individual,Ski / Snowboard",62,271,
5677,Steep: Road to the Olympics,PlayStation4,5-Dec-17,70,6.6,UbisoftAnnecy,"Sports,Individual,Ski / Snowboard",21,11,
5678,Steins;Gate,PC,3/31/2014,87,8.9,M2,"First-Person,Modern,Adventure,General,Visual Novel",9,294,Steins
5679,Steins;Gate,PlayStation3,6/5/2015,83,8.6,Nitro+,"Adventure,General,Visual Novel",8,74,Steins
5680,Steins;Gate 0,PlayStation4,11/29/2016,81,8.1,5pb,"Adventure,Visual Novel",20,85,Steins
5681,Steins;Gate Elite,PlayStation4,2/19/2019,86,7.3,"5pb,Mages.","Action,Adventure,General,Visual Novel",22,55,Steins
5682,Steins;Gate Elite,Switch,2/19/2019,85,7.7,"5pb,Mages.","Action,Adventure,General,Visual Novel",9,59,Steins
5683,Stela,XboxOne,17-Oct-19,73,6.6,SkyBoxLabs,"Action,Platformer,2D",18,11,
5684,Stela,PC,13-Mar-20,68,5.7,SkyBoxLabs,"Action,Platformer,2D",8,10,
5685,Stellaris,PC,5/9/2016,78,8.0,ParadoxDevelopmentStudio,"Strategy,Real-Time,General",57,828,Stellaris
5686,Stellaris: Apocalypse,PC,22-Feb-18,73,7.4,ParadoxDevelopmentStudio,"Strategy,Real-Time,General",9,22,
5687,Stellaris: Console Edition,XboxOne,2/26/2019,81,7.1,ParadoxDevelopmentStudio,"Strategy,Real-Time,General",8,21,Stellaris: Con
5688,Stellaris: Console Edition,PlayStation4,2/26/2019,77,6.9,ParadoxDevelopmentStudio,"Strategy,Real-Time,General",21,42,Stellaris: Con
5689,Stellaris: Utopia,PC,4/6/2017,82,7.9,ParadoxDevelopmentStudio,"Strategy,Real-Time,General",10,34,Stellaris: Uto
5690,Stephen's Sausage Roll,PC,4/18/2016,90,5.4,increpare,"Puzzle,Action,General",9,93,Stephen's Sausage Roll
5691,Steredenn,XboxOne,4/1/2016,79,6.2,PixelnestStudio,"Action,Shooter,Shoot-'Em-Up,Horizontal",7,10,Steredenn
5692,Steredenn: Binary Stars,Switch,3/8/2018,79,8.1,PlugInDigital,"Action,Shooter,Shoot-'Em-Up,Horizontal",12,21,Steredenn
5693,Stick it to the Man!,PlayStation3,11/19/2013,79,7.6,Zoink!,"Action,Platformer,Platformer,3D,3D",17,63,Stick it to the Man!
5694,Stick it to the Man!,PC,12/13/2013,79,7.3,Zoink!,"Action,Platformer,3D",7,70,Stick it to the Man!
5695,Stick it to the Man!,PlayStation4,5/6/2014,75,6.8,Zoink!,"Action,Platformer,3D",12,240,Stick it to the Man!
5696,Stikbold! A Dodgeball Adventure,PlayStation4,4/5/2016,75,7.0,ReignBros,"Action,Arcade",15,21,Stikbold! A Do
5697,Stikbold! Dodgeball Adventure! Deluxe,Switch,4-Jan-18,70,7.4,GameSwing,"Action,Arcade",8,11,
5698,Still Life,PC,5/4/2005,75,7.6,Microids,"Adventure,Third-Person,Point-and-Click,Modern,Modern",27,111,Still Life
5699,Still Life 2,PC,11-Aug-09,67,5.6,GameCo,"Adventure,General,General",15,62,
5700,Still There,PC,11/20/2019,77,7.5,GhostSharkGames,"Adventure,General",9,10,Still There
5701,Stories Untold,PC,2/27/2017,81,7.0,NoCode,"Adventure,Text",21,77,Stories Untold
5702,Stories Untold,Switch,1/16/2020,79,8.5,NoCode,"Adventure,Text",11,8,Stories Untold
5703,Stories: The Path of Destinies,PC,12-Apr-16,74,7.2,SpearheadGames,"Role-Playing,Action RPG",8,71,
5704,Stories: The Path of Destinies,PlayStation4,12-Apr-16,73,7.2,SpearheadGames,"Role-Playing,Action RPG",41,125,
5705,Stormland,PC,11/14/2019,81,7.5,InsomniacGames,"Action Adventure,General,Open-World",17,29,Stormland
5706,Story of Seasons: Friends of Mineral Town,Switch,7/14/2020,77,8.1,MarvelousInc.,"Strategy,Management,Business / Tycoon",48,49,Story of Seasons
5707,Strange Brigade,XboxOne,8/28/2018,75,6.3,Rebellion,"Action,Shooter,Third-Person,Arcade",24,22,Strange Brigade
5708,Strange Brigade,PlayStation4,28-Aug-18,73,6.2,Rebellion,"Action,Shooter,Third-Person,Arcade",36,44,
5709,Strange Brigade,PC,28-Aug-18,68,6.7,Rebellion,"Action,Shooter,Third-Person,Arcade",21,46,
5710,Stranger of Sword City,XboxOne,22-Mar-16,70,7.3,ExperienceInc.,"Role-Playing,General",12,21,
5711,Stranger Things 3: The Game,XboxOne,4-Jul-19,72,4.7,BonusXP,"Action Adventure,General",10,6,
5712,Stranglehold,PC,9/18/2007,77,7.3,Midway,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",15,98,Stranglehold
5713,Stranglehold,PlayStation3,10/29/2007,77,7.7,Midway,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",22,57,Stranglehold
5714,Strategic Command: European Theater,PC,16-Jul-02,70,7.7,FurySoftware,"Strategy,Turn-Based,Wargame,Turn-Based,General",8,9,Strategic Command
5715,Street Fighter III: Third Strike Online Edition,PlayStation3,8/23/2011,86,7.2,IronGalaxyStudios,"Action,Fighting,Fighting,2D,2D",27,75,Street Fighter
5716,Street Fighter IV,PlayStation3,2/17/2009,94,7.4,Capcom,"Action,Fighting,Fighting,3D,2D,3D",61,391,Street Fighter
5717,Street Fighter IV,PC,7/1/2009,91,7.8,Capcom,"Action,Fighting,Fighting,3D,2D,3D",23,414,Street Fighter
5718,Street Fighter V,PlayStation4,2/16/2016,77,3.6,Capcom,"Action,Fighting,2D",80,1390,Street Fighter
5719,Street Fighter V,PC,16-Feb-16,74,3.1,Capcom,"Action,Fighting,2D",33,509,Street Fighter
5720,Street Fighter V: Arcade Edition,PlayStation4,1/16/2018,87,6.5,Capcom,"Action,Fighting,2D",36,343,Street Fighter
5721,Street Fighter V: Champion Edition,PlayStation4,2/14/2020,82,6.2,Capcom,"Action,Fighting,2D",29,109,Street Fighter
5722,Street Fighter X Mega Man,PC,17-Dec-12,71,8.6,Capcom,"Action,Platformer,Platformer,2D,2D",11,94,Street Fighter
5723,Street Fighter X Tekken,PlayStation3,3/6/2012,84,5.5,Capcom,"Action,Fighting,Fighting,3D,2D,3D",51,206,Street Fighter
5724,Street Fighter X Tekken,PC,5/11/2012,79,6.3,"Capcom,QLOC","Action,Fighting,Fighting,3D,2D,3D",8,148,Street Fighter
5725,Street Fighter: 30th Anniversary Collection,PlayStation4,5/29/2018,83,7.1,"Capcom,DigitalEclipse","Miscellaneous,Compilation",26,68,Street Fighter
5726,Street Fighter: 30th Anniversary Collection,Switch,5/29/2018,81,7.7,"Capcom,DigitalEclipse","Miscellaneous,Compilation",39,85,Street Fighter
